"VNetSubscriptionId","VNetSubscriptionName","VNetResourceGroup","VNetName","SubnetName","PrivateIP","VMName","VMSize","OSType","VMResourceGroup","VMSubscription","VMTags","VMLocation","WorkloadType","NICName"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.161","AUAZEDAPWWP004","Standard_D2ds_v5","Unknown","rg-prd-secops_iis-aze","19996f19-25d4-4d2b-8932-1d975c6a2b7d","dxcBackup:{""Required"":""True"", ""RecoveryVault"":""AU-Prod-RSV-AUE-01"", ""BackupPolicy"":""DefaultPolicy""}; Application:SecOps_IIS; Project:SecOps_IIS; Service_Description:SecOps_IIS; Service_Name:SecOps_IIS; Business Unit Code:CorpServices-Information Technology; Cost Centre:109114; Service Owner (Accountable for the service, e.g. Adrian, Deniz, Mark for each of prospective areas):deniz.molokov@downergroup.com; Support contact (BAU, performance, outage notification):David Ingram; Application Owner:deniz.molokov@downergroup.com; Geo-Entity:AU; Business_Unit:Information Technology; Entity_Code:DA; Patching Group:Wave 2; Environment:PRD; ManagedByIBM:Yes; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","AUAZEDAPWWP004-vNic"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.122","AUMBHDWNWAP002","Standard_D4s_v5","Unknown","rg-prd-solidedgelicenseserver-aze","19996f19-25d4-4d2b-8932-1d975c6a2b7d","dxcPatchGroup:{ ""Required"": ""False""}; dxcBackup:{""Required"":""True"", ""RecoveryVault"":""AU-Prod-RSV-AUE-01"", ""BackupPolicy"":""DefaultPolicy""}; dxcConfigurationCheck:; Application:Solidedge license server; DepartmentName:Infrastructure Projects; Project:Solidedge license server; Patching Group:Wave 4; Cost Centre:109105; Environment:PRD; Service Owner:Jason.Aspinall@Downergroup.com; ManagedByIBM:Yes; PVTResolverGroupContactByIBM:Jason.aspinall@downergroup.com; PVTResolverGroupByIBM:APPS-BUS-RAIL-ENG; PatchingWaveByIBM:Wave3(ProdServers); BusinessOwnersByIBM:Jason.aspinall@downergroup.com; WaveInformationFeb:Wave3Prod","australiaeast","Production","AUMBHDWNWAP002-NIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.85","AUAZEDAPWAP013","Standard_D4s_v5","Unknown","rg-prd-weldeye-aze","19996f19-25d4-4d2b-8932-1d975c6a2b7d","dxcBackup:{""Required"":""True"", ""RecoveryVault"":""AU-Prod-RSV-AUE-01"", ""BackupPolicy"":""DefaultPolicy""}; dxcConfigurationCheck:; Application:WeldEye; DepartmentName:WeldEye; Project:WeldEye; Service_Name:WeldEye; Service_Description:WeldEye is used by MEI; Business Unit Code:CorpServices-Zero Harm; Cost Centre:382001; Cost Centre Owner:Peter Schultz or Ian Dawson; Serivce Owner (Accountable for the service, e.g. Adrian, Deniz, Mark for each of prospective areas):haritha.fonseka2@downergroup.com; Application Owner (portfolio managers, SDMs, SMs):Gowtham Kuntamukkala, Gowtham.Kuntamukkala@Downergroup.com; Business_Unit:Zero Harm; Entity_Code:DA; Environment:PRD; Patching Group:Wave 4; Role:APP; Business Unit:MEI, T&I; Application Owner:Haritha Fonseka <Haritha.Fonseka2@downergroup.com> ; Owner Group:APPLICATION SERVICES - ECM and TA; dxcPatchSchedule:{ ""Required"": ""False""}; ManagedByIBM:Yes; PVTResolverGroupContactByIBM:amrita.dey@downergroup.com; ritwija.sur@downergroup.com; PVTResolverGroupByIBM:APPS-ECM-TECHAPPS; PatchingWaveByIBM:Wave3(ProdServers); BusinessOwnersByIBM:brett.goodman@downergroup.com ; WaveInformationFeb:Wave3Prod","australiaeast","Production","AUAZEDAPWAP013-vNic"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.114","AUAZEDAPWAP010","Standard_B2s","Unknown","rg-prd-workeasy-aze","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application:Workeasy; Patching Group:Wave 4; Application Owner:haritha.fonseka2@downergroup.com; Cost Centre:100051; Outage Approver:techapps_support@spotless.com.au; Ankush.Choudhary@downergroup.com; Rishika.Agarwal@Downergroup.com; Role:App; Environment:PRD; Server Owner:haritha.fonseka2@downergroup.com; Cost Centre Owner:Robert.Regan@Downergroup.com; Business Unit:All Divisions; Owner Group:Group Legal; ManagedByIBM:Yes; PVTResolverGroupContactByIBM:amrita.dey@downergroup.com; ritwija.sur@downergroup.com; PVTResolverGroupByIBM:APPS-ECM-TECHAPPS; PatchingWaveByIBM:Wave3(ProdServers); BusinessOwnersByIBM:rachael.west@downergroup.com; WaveInformationFeb:Wave3Prod","australiaeast","Production","AUAZEDAPWAP010-vNic"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.56","AUECKDWNWWP013","Standard_D4s_v3","Unknown","RG-Prod-AMT-Otraco-AZE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application:CymCap; Cost Centre:10910010; Application Owner:gowtham.kuntamukkala@downergroup.com; Environment :PRD; Server Owner (Contact for patching approval):lisa.koske@otraco.com, gowtham.kuntamukkala@downergroup.com; Service_Description:AMT – Otraco is a critical Work order management application for Otraco which is a subsidiary of Downer.; Business Unit Code:CEO Directorate-Mining; Cost Centre Owner:Program Elevate; Project Name:DCS3 Cloud Transformation; Outage Approver:Refer_Downer shared file (MIM Application Contact Details-Downer_Spotless v4.12); DXC_AutoDeploy:True; Business_Unit:Utilities Services; Service_Name:AMT – Otraco; Entity_Code:DA; Geo-Entity:AU; Patching Group:Wave 4; dxcConfigurationCheck:20210915T180129Z; dxcBackup:{""Required"":""True"",""RecoveryVault"":""AU-Prod-RSV-AUE-01"",""BackupPolicy"":""Downer-VM-backup""}; Environment:PRD; Role:WEB; Business Unit:Utilities Services; Owner Group:APPLICATION SERVICES - ECM and TA; dxcPatchSchedule:{""PatchScheduleName"":""Wave 4"",""Required"":""True""}; ManagedByIBM:Yes; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","AUECKDWNWWP013e6660be1-c0dc-452a-b043-31c0bc1af513"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.66","DC-ANZ01","Standard_D2s_v3","Unknown","RG-Prod-ANZDCI-AZE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application:ANZDCI-MAXIMO; Application Owner:Muhammad.Arshad@downergroup.com; Business Unit Code:NZOps-Facilities Services & Utilities; Business_Unit:CFO Office; Cost Centre:10910010; Cost Centre Owner:Program Elevate; DXC_AutoDeploy:True; dxcBackup:{""Required"":""True"",""RecoveryVault"":""AU-Prod-RSV-AUE-01"",""BackupPolicy"":""Downer-VM-backup""}; dxcConfigurationCheck:20210915T180149Z; Entity_Code:DA; Environment:PRD; Geo-Entity:AU; Outage Approver:Refer_Downer shared file (MIM Application Contact Details-Downer_Spotless v4.12); Patching Group:Wave 4; Project Name:DCS3 Cloud Transformation; Service_Description:Enterprise Asset Management; Service_Name:ANZDCI; Server Owner (Contact For Patching Approval):Muhammad.Arshad@downergroup.com; Role:APP; Business Unit:MEI; Owner Group:APPLICATION SERVICES - EAM; dxcPatchSchedule:{""PatchScheduleName"":""Wave 4"",""Required"":""True""}; ManagedByIBM:Yes; PatchingWaveByIBM:Wave3(ProdServers); WaveInformationFeb:Wave3Prod","australiaeast","Production","dc-anz01ce5fde82-631a-4efe-950f-bf8401e1170e"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.90","AUECKDWNWAP102","Standard_F4s_v2","Unknown","RG-PROD-BLASTLOGIC_CASWIN-AZE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application:TEKLA TEDDS; Application Owner:gowtham.kuntamukkala@downergroup.com; Business Unit Code:CEO Directorate-General Counsel & Company Secretary; Business_Unit:General counsel & Company Secretary; Cost Centre:8150001; Cost Centre Owner:Suzanna Dabski <Suzanna.Dabski@Downergroup.com>; Peter Lyons <Peter.Lyons@downergroup.com>; Joshua Bennett <Joshua.Bennett@downergroup.com>; DXC_AutoDeploy:TRUE; Entity_Code:DA; Environment:PRD; Geo-Entity:AU; Outage Approver:Refer_Downer shared file (MIM Application Contact Details-Downer_Spotless v4.12); Patching Group:Wave 3; Server Owner (Contact For Patching Approval):gowtham.kuntamukkala@downergroup.com; Service_Name:BLASTLOGIC_CASWIN; Role:APP; Business Unit:MEI; Owner Group:APPLICATION SERVICES - ECM and TA; ManagedByIBM:Yes; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","nic-AUECKDWNWAP102-00"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.83","AUECKDWNWAD004","Standard_D16s_v3","Unknown","RG-Prod-BO-AZE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application:BUSINESS OBJECTS; Application Owner:neil.campbell@downergroup.com; Business Unit Code:CEO Directorate-CFO Office; Business_Unit:CFO Office; Cost Centre:109104; Cost Centre Owner:Program Elevate; DXC_AutoDeploy:True; dxcBackup:{""Required"":""True"",""RecoveryVault"":""AU-Prod-RSV-AUE-01"",""BackupPolicy"":""Downer-VM-backup""}; dxcConfigurationCheck:20210915T180311Z; Entity_Code:DA; Environment:PRD; Geo-Entity:AU; Outage Approver:Refer_Downer shared file (MIM Application Contact Details-Downer_Spotless v4.12); Patching Group:Wave 4; Service_Name:BO; Server Owner (Contact For Patching Approval):neil.campbell@downergroup.com; Business Unit:All Divisions; Role:APP; Owner Group:APPLICATION SERVICES - DIBI; dxcPatchSchedule:{""PatchScheduleName"":""Wave 4"",""Required"":""True""}; Project Name:DCS3 Cloud Transformation; ManagedByIBM:Yes; PatchingWaveByIBM:Wave3(ProdServers); WaveInformationFeb:Wave3Prod","australiaeast","Production","AUECKDWNWAD00419703c63-cf7b-49bb-8867-43517ed19aea"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.86","AUECKDWNWAP154","Standard_D16s_v3","Unknown","rg-prod-bo-aze","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application:Business Objects; Application Owner:neil.campbell@downergroup.com; Business Unit Code:CEO Directorate-CFO Office; Business_Unit:CFO Office; Cost Centre:109104; Cost Centre Owner:Program Elevate; DXC_AutoDeploy:True; dxcBackup:{""Required"":""True"",""RecoveryVault"":""AU-Prod-RSV-AUE-01"",""BackupPolicy"":""Downer-VM-backup""}; dxcConfigurationCheck:20210915T180333Z; Entity_Code:DA; Environment:PRD; Environment :PRD; Geo-Entity:AU; Outage Approver:Refer_Downer shared file (MIM Application Contact Details-Downer_Spotless v4.12); Patching Group:Wave 4; Server Owner (Contact For Patching Approval):neil.campbell@downergroup.com; Service_Name:BO; Business Unit:All Divisions; Role:APP; Owner Group:APPLICATION SERVICES - DIBI; dxcPatchSchedule:{""PatchScheduleName"":""Wave 4"",""Required"":""True""}; Project Name:DCS3 Cloud Transformation; ManagedByIBM:Yes; PatchingWaveByIBM:Wave3(ProdServers); WaveInformationFeb:Wave3Prod","australiaeast","Production","AUECKDWNWAP15497a80ac7-cf9d-4a87-94e1-f07003ba5f24"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.87","AUULTDWNWAD111","Standard_F8s_v2","Unknown","rg-prod-bo-aze","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application:BUSINESS OBJECTS; Application Owner:neil.campbell@downergroup.com; Business Unit Code:CEO Directorate-CFO Office; Business_Unit:CFO Office; Cost Centre:109104; Cost Centre Owner:Program Elevate; DXC_AutoDeploy:True; dxcBackup:{""Required"":""True"",""RecoveryVault"":""AU-Prod-RSV-AUE-01"",""BackupPolicy"":""Downer-VM-backup""}; dxcConfigurationCheck:20210915T180352Z; Entity_Code:DA; Environment:PRD; Environment :PRD; Geo-Entity:AU; Outage Approver:Refer_Downer shared file (MIM Application Contact Details-Downer_Spotless v4.12); Patching Group:Wave 4 ; Project Name:DCS3 Cloud Transformation; Service_Name:BO; Server Owner (Contact For Patching Approval):neil.campbell@downergroup.com; Business Unit:All Divisions; Role:APP; Owner Group:APPLICATION SERVICES - DIBI; dxcPatchSchedule:{""PatchScheduleName"":""Wave 4"",""Required"":""True""}; ManagedByIBM:Yes; PatchingWaveByIBM:Wave3(ProdServers); WaveInformationFeb:Wave3Prod","australiaeast","Production","AUULTDWNWAD111253c87d2-d3eb-40e4-9acc-c179795e0a1b"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.92","AUAZEDAPWAP003","Standard_D2ads_v5","Unknown","rg-prod-dmsa-aze","19996f19-25d4-4d2b-8932-1d975c6a2b7d","dxcPatchGroup:{ ""Required"": ""False""}; dxcBackup:{""Required"":""True"", ""RecoveryVault"":""AU-Prod-RSV-AUE-01"", ""BackupPolicy"":""DefaultPolicy""}; dxcConfigurationCheck:; Application:Document Management System Archives; DepartmentName:Document Management System Archives; Project:Document Management System Archives; Service Description:Storage of Document Management System archives for access via the Downer network; Department:Downer Group;  Business Unit:Downer Group; Cost Centre:100152;  Cost Centre Owner:Paul Taylor (Paul.Taylor@downergroup.com); Service Owner:Adam Teakle (Adam.Teakle@downergroup.com); Application Owner (portfolio managers, SDMs, SMs):Adam Teakle (Adam.Teakle@downergroup.com); Geo-Entity:AU; Entity Code:DA; Patching Group:Wave 3; ManagedByIBM:Yes; PVTResolverGroupContactByIBM:Adam.Teakle@downergroup.com; PVTResolverGroupByIBM:INFRA-AZURE-CLOUD; PatchingWaveByIBM:Wave3(ProdServers); BusinessOwnersByIBM:Adam.Teakle@downergroup.com; WaveInformationFeb:Wave3Prod; Environment:PRD","australiaeast","Production","AUAZEDAPWAP003-vNic"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.97","AUAZEDAPWAP004","Standard_D4s_v3","Unknown","rg-prod-downerprintservices-aze","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application:Equitrac; Application Owner:alex.metallo@downergroup.com; Business Unit:All Divisions; Business UnitCode:CorpServices-Information Technology; Cost Centre:109101; Cost Centre Owner:Mark Pearce; DXC_AutoDeploy:True; dxcBackup:{""Required"":""True"",""RecoveryVault"":""AU-Prod-RSV-AUE-01"",""BackupPolicy"":""Downer-VM-backup""}; dxcConfigurationCheck:20210915T180615Z; Entity Code:Information Technology; Environment:PRD; Notification List:Matt.Hall@downergroup.com; Outage Approver:Refer_Downer shared file (MIM Application Contact Details-Downer_Spotless v4.12); Patching Group:Wave 4; Role:Application; Server Owner:Matt.Hall@downergroup.com; Service Application:CAS Server; Service Name:Downer Print Services ; Owner Group:TECHNOLOGY SERVICES - Workplace Support Services; dxcPatchSchedule:{""PatchScheduleName"":""Wave4"",""Required"":""True""}; ManagedByIBM:Yes; PVTResolverGroupContactByIBM:alex.metallo@downergroup.com; PVTResolverGroupByIBM:WPS-EUC-PRINTSERVICES ; PatchingWaveByIBM:Wave3(ProdServers); BusinessOwnersByIBM:George.Bakirtzis@downergroup.com","australiaeast","Production","AUAZEDAPWAP004-vNic"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.61","AUECKDWNWAP193","Standard_D4s_v3","Unknown","RG-Prod-Exchange2016-AZE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application:Exchange; Application Owner:elliot.cook@downergroup.com; Business Unit:All Divisions; Business Unit Code:CorpServices-Information Technology; Business_Unit:Information Technology; Cost Centre:10910010; Cost Centre Owner:Program Elevate; DXC_AutoDeploy:True; dxcBackup:{""Required"":""True"",""RecoveryVault"":""AU-Prod-RSV-AUE-01"",""BackupPolicy"":""Downer-VM-backup""}; dxcConfigurationCheck:20210915T180807Z; Entity_Code:DA; Environment:PRD; Geo-Entity:AU; Outage Approver:Refer_Downer shared file (MIM Application Contact Details-Downer_Spotless v4.12); Patching Group:Wave 4; Project Name:DCS3 Cloud Transformation; Server Owner (Contact for patching approval):Elliot.Cook@Downergroup.com; Service_Description:Used for managing the attributes of the mail boxes.; Service_Name:Exchange 2016; Role:APP; Owner Group:TECHNOLOGY SERVICES - EUT; dxcPatchSchedule:{""PatchScheduleName"":""Wave 4"",""Required"":""True""}; ManagedByIBM:Yes; PVTResolverGroupContactByIBM:chandan.kumar@downergroup.com; WPS-EUC-O365@DownerGroup.onmicrosoft.com; PVTResolverGroupByIBM:WPS-EUC-O365; PatchingWaveByIBM:Wave3(ProdServers); BusinessOwnersByIBM:george.bakirtzis@downergroup.com; WaveInformationFeb:Wave3Prod","australiaeast","Production","AUECKDWNWAP193ee3b2bdc-fb03-488a-b30a-70d1b44b5b57"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.62","AUULTDWNWAP014","Standard_D4s_v3","Unknown","RG-Prod-Exchange2016-AZE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application:Exchange; Application Owner:elliot.cook@downergroup.com; Business Unit:All Divisions; Business Unit Code:CorpServices-Information Technology; Business_Unit:Information Technology; Cost Centre:10910010; Cost Centre Owner:Program Elevate; DXC_AutoDeploy:True; dxcBackup:{""Required"":""True"",""RecoveryVault"":""AU-Prod-RSV-AUE-01"",""BackupPolicy"":""Downer-VM-backup""}; dxcConfigurationCheck:20210915T180825Z; Entity_Code:DA; Environment:PRD; Environment :PRD; Geo-Entity:AU; Outage Approver:Refer_Downer shared file (MIM Application Contact Details-Downer_Spotless v4.12); Patching Group:Wave 4; Project Name:DCS3 Cloud Transformation; Server Owner (Contact for patching approval):Elliot.Cook@Downergroup.com; Service_Description:Used for managing the attributes of the mail boxes.; Service_Name:Exchange 2016; Role:APP; Owner Group:TECHNOLOGY SERVICES - EUT; dxcPatchSchedule:{""PatchScheduleName"":""Wave 4"",""Required"":""True""}; ManagedByIBM:Yes; PVTResolverGroupContactByIBM:chandan.kumar@downergroup.com; WPS-EUC-O365@DownerGroup.onmicrosoft.com; PVTResolverGroupByIBM:WPS-EUC-O365; PatchingWaveByIBM:Wave3(ProdServers); BusinessOwnersByIBM:george.bakirtzis@downergroup.com; WaveInformationFeb:Wave3Prod","australiaeast","Production","AUULTDWNWAP014c89dacf3-d09a-4b6d-a102-0437b8ab22ff"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.206","aueckdwnuap012","Standard_E4as_v5","Linux","RG-PROD-EXPRESSAPPSNMR-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application Name:ExpressApps-NMR; Environment:PRD; Application Owner:Amrita Dey; Application Support Team:Bespoke Apps Platform Manager; ManagedByIBM:Yes; Business Owner:Prachi Kulkarni; Cost Center:109104; PatchingWaveByIBM:UnSupportedWorkload","australiaeast","Production","AUECKDWNUAP012-vNIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.51","AUVIMEL000S005","Standard_A2m_v2","Unknown","RG-PROD-FileServer-AUE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","ManagedByIBM:Yes; Application owner:Ben Thrope; Cost Center:109101; Business Owner:Ben Thrope; Application:File Server; PatchingWaveByIBM:Wave3(ProdServers); Environment:PRD","australiaeast","Production","AUVIMEL000S005-vNIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.38","AUVIMEL001S002","Standard_D4s_v3","Unknown","RG-PROD-FileServer-AUE","19996f19-25d4-4d2b-8932-1d975c6a2b7d","ManagedByIBM:Yes; Application:File Server;  Application Owner:Ben Thorpe; Environment:PRD; Business Owner:Ben Thrope; Cost Centre:109101; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","AUVIMEL001S002-VNIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.207","AUECKDWNWFP014","Standard_E4as_v5","Unknown","RG-PROD-FILESYNC-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application Name:Azure File Sync; Environment:PRD; ManagedByIBM:Yes; Application Owner:David Glover; Cost Center:109101; Business Owner:David Glover; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","AUECKDWNWFP014-VNIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.39","AUECKDWNWFP015","Standard_E4as_v5","Unknown","RG-PROD-FILESYNC-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application Name:Azure File Sync; Environment:PRD; Application Owner:David Glover; ManagedByIBM:Yes; Cost Center:109101; Business Owner:David Glover; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","AUECKDWNWFP015-VNIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.18","AUECKDWNWFP016","Standard_F2s_v2","Unknown","RG-PROD-FILESYNC-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","ManagedByIBM:Yes; Application Owner:David Glover; Cost Center:109101; Application Name:Azure File Sync; Business Owner:David Glover; PatchingWaveByIBM:Wave3(ProdServers); Environment:PRD","australiaeast","Production","AUECKDWNWFP016-VNIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.34","aueckdwnwfp017","Standard_E4as_v5","Unknown","RG-PROD-FILESYNC-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application Name:Azure File Sync; Environment:PRD; ManagedByIBM:Yes; Application Owner:David Glover; Cost Center:109101; Business Owner:David Glover; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","AUECKDWNWFP017-VNIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.208","aueckdwnwfp018","Standard_E4as_v5","Unknown","RG-PROD-FILESYNC-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application Name:Azure File Sync; Environment:PRD; ManagedByIBM:Yes; Application Owner:David Glover; Cost Center:109101; Business Owner:David Glover; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","AUECKDWNWFP018-VNIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.23","aueckdwnwfp019","Standard_D2as_v5","Unknown","RG-PROD-FILESYNC-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application Name:Azure File Sync; Environment:PRD; ManagedByIBM:Yes; Application Owner:David Glover; Cost Center:109101; Business Owner:David Glover; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","AUECKDWNWFP019-VNIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.25","aueckdwnwfp020","Standard_E4as_v5","Unknown","RG-PROD-FILESYNC-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application Name:Azure File Sync; Environment:PRD; ManagedByIBM:Yes; Application Owner:David Glover; Cost Center:109101; Business Owner:David Glover; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","AUECKDWNWFP020-VNIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.4","aueckdwnwfp021","Standard_E4as_v5","Unknown","RG-PROD-FILESYNC-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application Name:Azure File Sync; Environment:PRD; Application Owner:David Glover; ManagedByIBM:Yes; Cost Center:109101; Business Owner:David Glover; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","AUECKDWNWFP021-VNIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.35","aueckdwnwfp022","Standard_E4as_v5","Unknown","RG-PROD-FILESYNC-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application Name:Azure File Sync; Environment:PRD; ManagedByIBM:Yes; Application Owner:David Glover; Cost Center:109101; Business Owner:David Glover; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","AUECKDWNWFP022-VNIC"
"19996f19-25d4-4d2b-8932-1d975c6a2b7d","AU_PRD_SUB","RG-AU-Prod-Network-AUEast","vNET01-AU-Prod-AUEast","sNET01-AU-Prod-Internal-AUEast","10.150.12.26","aueckdwnwfp023","Standard_E4ads_v5","Unknown","RG-PROD-FILESYNC-AUEAST","19996f19-25d4-4d2b-8932-1d975c6a2b7d","Application Name:Azure File Sync; Environment:PRD; ManagedByIBM:Yes; Application Owner:David Glover; Cost Center:109101; Business Owner:David Glover; PatchingWaveByIBM:Wave3(ProdServers)","australiaeast","Production","AUECKDWNWFP023-VNIC"
